id;type;geometry
558;N/A;POINT (11.313461599978886 44.50414340000368)
559;N/A;POINT (11.309317500015961 44.50557955001271)
560;N/A;POINT (11.308502800000001 44.50408900000001)
561;N/A;POINT (11.304734849991938 44.50715700000127)
562;N/A;POINT (11.304324099989143 44.507286700004094)
563;N/A;POINT (11.303338999999998 44.50670679999999)
564;N/A;POINT (11.3008374 44.50801559999999)
565;N/A;POINT (11.297195999986986 44.50877395000166)
566;N/A;POINT (11.2982208 44.5109035)
567;N/A;POINT (11.295938899992214 44.50904375000093)
568;N/A;POINT (11.2946903 44.50930079999999)
569;N/A;POINT (11.295111549998692 44.50922605000009)
570;N/A;POINT (11.2876005 44.51223749999999)
571;N/A;POINT (11.2886303 44.51178020000001)
572;N/A;POINT (11.2869398 44.51257249999999)
573;N/A;POINT (11.397455900040777 44.50503355001469)
574;N/A;POINT (11.397186 44.50543)
575;N/A;POINT (11.397038199961294 44.505033750015414)
576;N/A;POINT (11.397036200056881 44.50473185001909)
577;N/A;POINT (11.397313 44.50430009999999)
578;N/A;POINT (11.397480599952603 44.50474905001433)
579;N/A;POINT (11.389041931725188 44.504327190531114)
580;N/A;POINT (11.3950464 44.499774900000006)
581;N/A;POINT (11.394850975275448 44.49929417061369)
582;N/A;POINT (11.395720449992071 44.5008745000015)
583;N/A;POINT (11.3436125 44.504136599999995)
584;N/A;POINT (11.3335573 44.50188970000001)
585;N/A;POINT (11.333309349989419 44.50218375003778)
586;N/A;POINT (11.335941349995473 44.50136405000157)
587;N/A;POINT (11.335489649955274 44.50044585001089)
588;N/A;POINT (11.3374621 44.4989374)
589;N/A;POINT (11.3382628 44.496934299999985)
590;N/A;POINT (11.339118299999999 44.4958227)
591;N/A;POINT (11.3390005 44.4954763)
592;N/A;POINT (11.3386545 44.49412589999999)
593;N/A;POINT (11.3396254 44.49405939999999)
594;N/A;POINT (11.33827 44.49290609999998)
595;N/A;POINT (11.3394117 44.4909034)
596;N/A;POINT (11.3391211 44.4901479)
597;N/A;POINT (11.3567298 44.4882745)
598;N/A;POINT (11.3571663 44.4899646)
599;N/A;POINT (11.346622850018253 44.49044580000105)
600;N/A;POINT (11.347370799999998 44.49042619999999)
601;N/A;POINT (11.3416299 44.48624149999999)
602;N/A;POINT (11.3432689 44.487426)
603;N/A;POINT (11.3403265 44.486392200000004)
604;N/A;POINT (11.339586099987375 44.486404800001004)
605;N/A;POINT (11.337158599999999 44.489128699999995)
606;N/A;POINT (11.3379183 44.4890291)
607;N/A;POINT (11.3302617 44.49644750000001)
608;N/A;POINT (11.330943299999998 44.4976635)
609;N/A;POINT (11.3356269 44.4952039)
610;N/A;POINT (11.336509999999999 44.49457039999999)
611;N/A;POINT (11.3333724 44.4923474)
612;N/A;POINT (11.3178589 44.48882999999999)
613;N/A;POINT (11.316026550010337 44.48545335000266)
614;N/A;POINT (11.317113000000003 44.48879109999999)
615;N/A;POINT (11.3108625 44.4901327)
616;N/A;POINT (11.311410845733754 44.490084162157)
617;N/A;POINT (11.3016206 44.4699591)
618;N/A;POINT (11.3097672 44.49016710000001)
619;N/A;POINT (11.3091303 44.49028830000001)
620;N/A;POINT (11.3080074 44.4906349)
621;N/A;POINT (11.308135 44.49250919999999)
622;N/A;POINT (11.3070511 44.49094850000001)
623;N/A;POINT (11.3145779 44.4950628)
624;N/A;POINT (11.3151606 44.4939616)
625;N/A;POINT (11.333056199641392 44.50253532330592)
626;N/A;POINT (11.3335921 44.5023768)
627;N/A;POINT (11.3325835 44.50360559999999)
628;N/A;POINT (11.3292430000173 44.509114800002365)
629;N/A;POINT (11.329115 44.50936949999999)
630;N/A;POINT (11.342860899999998 44.5104429)
631;N/A;POINT (11.3562122 44.518314600000004)
632;N/A;POINT (11.356382099999998 44.51853179999999)
633;N/A;POINT (11.3541497 44.519005299999996)
634;N/A;POINT (11.355709599999999 44.517698499999995)
635;N/A;POINT (11.3567871 44.5191601)
636;N/A;POINT (11.3567443 44.518435100000005)
637;N/A;POINT (11.3570508 44.51961839999999)
638;N/A;POINT (11.3512702 44.52076460000001)
639;N/A;POINT (11.358973500000001 44.51877910000001)
640;N/A;POINT (11.3593938 44.522932)
641;N/A;POINT (11.3623215 44.5217741)
642;N/A;POINT (11.36186 44.5253646)
643;N/A;POINT (11.363138428941733 44.52630092405828)
644;N/A;POINT (11.392765705538473 44.49639793180274)
645;N/A;POINT (11.3936634 44.497530499999996)
646;N/A;POINT (11.393840400000002 44.49781449999999)
647;crossing;POINT (11.394107 44.4982591)
648;N/A;POINT (11.3936973 44.4980865)
649;N/A;POINT (11.3930919 44.4976131)
650;N/A;POINT (11.3930088 44.497372099999986)
651;N/A;POINT (11.39332310001407 44.497465650018896)
652;N/A;POINT (11.394392800000002 44.49871999999999)
653;N/A;POINT (11.307942849228686 44.49351140245615)
654;N/A;POINT (11.307994249994024 44.49292800002399)
655;N/A;POINT (11.305816200000002 44.493195899999996)
656;N/A;POINT (11.3057807 44.492548599999985)
657;N/A;POINT (11.3044124 44.492998099999994)
658;N/A;POINT (11.3071493 44.4934891)
659;N/A;POINT (11.305626999999998 44.491340199999996)
660;N/A;POINT (11.3057172 44.492075699999994)
661;N/A;POINT (11.3052602 44.49137639999999)
662;N/A;POINT (11.312002900000001 44.4918389)
663;N/A;POINT (11.3113167 44.49100039999999)
664;N/A;POINT (11.31613089998037 44.497498250003645)
665;N/A;POINT (11.3135328 44.497844400000005)
666;N/A;POINT (11.3169225 44.49878739999998)
667;N/A;POINT (11.321658999984828 44.501208050002674)
668;N/A;POINT (11.321075399999998 44.5003384)
669;N/A;POINT (11.322337 44.500922800000005)
670;N/A;POINT (11.3205822 44.499599)
671;N/A;POINT (11.3200802 44.4988468)
672;N/A;POINT (11.3202576 44.5006333)
673;N/A;POINT (11.322040800000002 44.50001760000001)
674;N/A;POINT (11.3180534 44.4973139)
675;N/A;POINT (11.318685049997782 44.4982564500004)
676;N/A;POINT (11.3180228 44.5005122)
677;N/A;POINT (11.3197581 44.49989119999999)
678;N/A;POINT (11.317465599999998 44.4996463)
679;N/A;POINT (11.3191952 44.4991158)
680;N/A;POINT (11.3195038 44.4979925)
681;N/A;POINT (11.314524600000002 44.499505299999996)
682;N/A;POINT (11.3188532 44.4970087)
683;N/A;POINT (11.3214795 44.4984138)
684;N/A;POINT (11.3218822 44.4995599)
685;N/A;POINT (11.321755299999998 44.49918929999999)
686;N/A;POINT (11.313203 44.4999247)
687;N/A;POINT (11.3102531 44.4987555)
688;N/A;POINT (11.322225600000001 44.49827990000001)
689;N/A;POINT (11.3264578 44.4963428)
690;N/A;POINT (11.3173376 44.4965991)
691;N/A;POINT (11.3175926 44.496650900000006)
692;N/A;POINT (11.3153522 44.49625749999999)
693;N/A;POINT (11.3123882 44.4959507)
694;N/A;POINT (11.3157654 44.4969416)
695;N/A;POINT (11.3149035 44.4955546)
696;bus_stop;POINT (11.326117200014535 44.49498085003064)
697;N/A;POINT (11.326164599999998 44.49539529999999)
698;N/A;POINT (11.325477250010461 44.49504915002355)
699;N/A;POINT (11.323679099999998 44.49706799999999)
700;N/A;POINT (11.325944 44.4969664)
701;N/A;POINT (11.3236759 44.4967314)
702;N/A;POINT (11.3218215 44.497137099999996)
703;bus_stop;POINT (11.322814 44.495329)
704;N/A;POINT (11.3208458 44.495430999999996)
705;N/A;POINT (11.320939799999998 44.4963372)
706;N/A;POINT (11.320015700000003 44.49533250000001)
707;N/A;POINT (11.320032699999999 44.4963541)
708;N/A;POINT (11.3204768 44.4953884)
709;N/A;POINT (11.3184573 44.4952312)
710;N/A;POINT (11.3186493 44.4961956)
711;N/A;POINT (11.3193194 44.4952811)
712;N/A;POINT (11.3232136 44.495293100000005)
713;N/A;POINT (11.3240343 44.4952109)
714;N/A;POINT (11.318208 44.4969795)
715;N/A;POINT (11.317628499999998 44.495899099999995)
716;N/A;POINT (11.3176574 44.4952076)
717;N/A;POINT (11.3179152 44.49521519999999)
718;N/A;POINT (11.313490899999998 44.49774459999999)
719;N/A;POINT (11.3129839 44.496903599999996)
720;N/A;POINT (11.3127708 44.495254)
721;N/A;POINT (11.326723099999999 44.493417499999985)
722;N/A;POINT (11.327608100000003 44.49482419999999)
723;N/A;POINT (11.3253623 44.4931505)
724;N/A;POINT (11.3272388 44.493518599999994)
725;N/A;POINT (11.3272334 44.49193930000001)
726;N/A;POINT (11.329064511486733 44.49232285446337)
727;N/A;POINT (11.325826599999997 44.4916887)
728;N/A;POINT (11.327565049998773 44.49037735000766)
729;N/A;POINT (11.3260516 44.490298999999986)
730;N/A;POINT (11.324165 44.488288999999995)
731;N/A;POINT (11.322177 44.4898726)
732;N/A;POINT (11.3251451 44.4938696)
733;N/A;POINT (11.325622399999999 44.4923229)
734;N/A;POINT (11.3245956 44.49298430000001)
735;N/A;POINT (11.323108149985124 44.492695800024286)
736;N/A;POINT (11.3229402 44.493412799999994)
737;N/A;POINT (11.32250776324553 44.49266692769086)
738;N/A;POINT (11.323062099999998 44.4924734)
739;N/A;POINT (11.3231225 44.491205199999996)
740;N/A;POINT (11.3237543 44.4922686)
741;N/A;POINT (11.3247442 44.492188699999986)
742;N/A;POINT (11.329212999971533 44.49195830005332)
743;N/A;POINT (11.312553800000002 44.4918695)
744;N/A;POINT (11.3120526 44.49106059999998)
745;N/A;POINT (11.3133494 44.4931336)
746;N/A;POINT (11.3138846 44.4919473)
747;N/A;POINT (11.3167135 44.492018800000004)
748;N/A;POINT (11.3172853 44.49187529999999)
749;N/A;POINT (11.315709699999998 44.4920641)
750;N/A;POINT (11.3160718 44.49069829999999)
751;N/A;POINT (11.317898 44.4917223)
752;N/A;POINT (11.3185783 44.491564600000004)
753;N/A;POINT (11.3187834 44.493504599999994)
754;N/A;POINT (11.3172179 44.4903033)
755;N/A;POINT (11.3196547 44.49129429999999)
756;N/A;POINT (11.319501049983545 44.490950250001255)
757;give_way;POINT (11.321442 44.49084289999999)
758;N/A;POINT (11.3190098 44.4924201)
759;bus_stop;POINT (11.3196595 44.4953075)
760;N/A;POINT (11.3180918 44.49057169999998)
761;N/A;POINT (11.319939599999998 44.4895714)
762;N/A;POINT (11.319170800000002 44.490897499999996)
763;N/A;POINT (11.3144503 44.4932176)
764;N/A;POINT (11.3118415 44.49300610000001)
765;N/A;POINT (11.313981699999998 44.4941183)
766;N/A;POINT (11.3149817 44.4932585)
767;N/A;POINT (11.3157179 44.49331879999999)
768;N/A;POINT (11.3150193 44.492028499999996)
769;N/A;POINT (11.315331999999998 44.49087469999999)
770;N/A;POINT (11.3136055 44.49127990000001)
771;N/A;POINT (11.31518610003072 44.49038810002801)
772;N/A;POINT (11.3134036 44.490815999999995)
773;N/A;POINT (11.315531800000002 44.4948829)
774;N/A;POINT (11.316781299999999 44.4951204)
775;N/A;POINT (11.2948259 44.48771309999999)
776;N/A;POINT (11.295789099999999 44.4866501)
777;N/A;POINT (11.2939875 44.4872759)
778;N/A;POINT (11.295711400000002 44.4880321)
779;N/A;POINT (11.292695004250168 44.48646631247788)
780;N/A;POINT (11.291786021256721 44.48597597101106)
781;N/A;POINT (11.290887999999999 44.48543969999999)
782;N/A;POINT (11.290507 44.4852468)
783;N/A;POINT (11.2911831 44.48559569999998)
784;N/A;POINT (11.2900719 44.48633310000001)
785;N/A;POINT (11.29010425003666 44.48514830000783)
786;N/A;POINT (11.289534350027942 44.48493715000565)
787;N/A;POINT (11.288923800025316 44.48471515000611)
788;N/A;POINT (11.2879695 44.484299199999995)
789;N/A;POINT (11.2873641 44.48466659999999)
790;N/A;POINT (11.2850837 44.47791409999999)
791;N/A;POINT (11.2829842 44.4765218)
792;N/A;POINT (11.282109 44.4767425)
793;N/A;POINT (11.2829645 44.4762292)
794;N/A;POINT (11.2832476 44.4766323)
795;N/A;POINT (11.277481699999997 44.4868239)
796;N/A;POINT (11.277640836626185 44.487098956468365)
797;N/A;POINT (11.277168066246059 44.48532402740802)
798;N/A;POINT (11.278836100000001 44.487487800000004)
799;N/A;POINT (11.2794983 44.4882646)
800;N/A;POINT (11.2773437 44.48855359999999)
801;N/A;POINT (11.277503701897839 44.48880917778852)
802;N/A;POINT (11.2786855 44.4888257)
803;N/A;POINT (11.361896 44.495903799999994)
804;N/A;POINT (11.366868 44.496291899999996)
805;N/A;POINT (11.3670942 44.494532500000005)
806;N/A;POINT (11.3710639 44.495535499999995)
807;N/A;POINT (11.365691 44.49618679999999)
808;N/A;POINT (11.360478000004525 44.49313865000386)
809;crossing;POINT (11.359676392070417 44.49628719968628)
810;N/A;POINT (11.365905450021932 44.493439550003224)
811;N/A;POINT (11.3063311 44.5003019)
812;N/A;POINT (11.3062962 44.5006096)
813;N/A;POINT (11.307064099920593 44.5018378000196)
814;N/A;POINT (11.3048884 44.501431700000005)
815;N/A;POINT (11.3044172 44.501401)
816;N/A;POINT (11.3035298 44.500756300000006)
817;N/A;POINT (11.298895500000002 44.50255769999999)
818;N/A;POINT (11.3035692 44.5004914)
819;N/A;POINT (11.3025984 44.4996473)
820;N/A;POINT (11.304798600000002 44.4996374)
821;N/A;POINT (11.3056115 44.4996922)
822;N/A;POINT (11.309629245972758 44.49886824351545)
823;N/A;POINT (11.3110092 44.50060630000001)
824;N/A;POINT (11.3114125 44.50120479999999)
825;N/A;POINT (11.310600149942937 44.50004130001781)
826;N/A;POINT (11.309317899999998 44.501135299999994)
827;N/A;POINT (11.312862199999998 44.50325489999999)
828;N/A;POINT (11.312317799999999 44.5025124)
829;N/A;POINT (11.3118158 44.5017826)
830;N/A;POINT (11.3101277 44.50238889999999)
831;N/A;POINT (11.310747999999998 44.507558)
832;N/A;POINT (11.311207849936336 44.50773510001058)
833;crossing;POINT (11.3114884 44.5076402)
834;N/A;POINT (11.3111409 44.5080509)
835;N/A;POINT (11.310578746959608 44.50803362241233)
836;N/A;POINT (11.3156661 44.5144705)
837;N/A;POINT (11.310492599999998 44.5077059)
838;N/A;POINT (11.3327386 44.4993415)
839;N/A;POINT (11.332917117287113 44.50037778983182)
840;N/A;POINT (11.332576468990478 44.49875478387218)
841;N/A;POINT (11.333686300034845 44.50033295000515)
842;N/A;POINT (11.334399200026947 44.50044525000324)
843;N/A;POINT (11.334324550004451 44.499351000000686)
844;N/A;POINT (11.331782449993124 44.50048900000052)
845;N/A;POINT (11.330412049944329 44.50062135001051)
846;N/A;POINT (11.366088900000278 44.490789400000004)
847;N/A;POINT (11.3660102 44.4918497)
848;N/A;POINT (11.367913599999998 44.490128899999995)
849;N/A;POINT (11.373373200000001 44.488240700000006)
850;N/A;POINT (11.3735226 44.48929)
851;N/A;POINT (11.3732285 44.48732269999999)
852;N/A;POINT (11.3643679 44.49136299999999)
853;N/A;POINT (11.3650962 44.4911246)
854;N/A;POINT (11.371507705992075 44.49544687987411)
855;N/A;POINT (11.3368595 44.48056969999999)
856;N/A;POINT (11.3367117 44.4803308)
857;N/A;POINT (11.3364266 44.4799769)
858;N/A;POINT (11.3394819 44.4853872)
859;N/A;POINT (11.3381545 44.487013100000006)
860;N/A;POINT (11.339605099999998 44.486701799999985)
861;N/A;POINT (11.360780850012118 44.48578605005166)
862;N/A;POINT (11.360336 44.48532149999999)
863;N/A;POINT (11.358512800010931 44.486024000005756)
864;N/A;POINT (11.3615958 44.485503900000005)
865;N/A;POINT (11.363288699999998 44.48555859999998)
866;N/A;POINT (11.362433950004247 44.48452925000205)
867;N/A;POINT (11.3634894 44.48411240000001)
868;N/A;POINT (11.36431 44.485226399999995)
869;N/A;POINT (11.3622849 44.4823812)
870;N/A;POINT (11.3657732 44.483255099999994)
871;N/A;POINT (11.3652276 44.482392600000004)
872;N/A;POINT (11.3668296 44.4849604)
873;N/A;POINT (11.364453799999998 44.483734299999995)
874;N/A;POINT (11.367202299999999 44.4827306)
875;N/A;POINT (11.3675741 44.483304399999994)
876;N/A;POINT (11.3666455 44.481904699999994)
877;N/A;POINT (11.368592800024404 44.48219405001541)
878;N/A;POINT (11.3689202 44.48279019999998)
879;N/A;POINT (11.3677631 44.4825134)
880;N/A;POINT (11.3681753 44.48143879999999)
881;N/A;POINT (11.370617200052235 44.48140715002739)
882;N/A;POINT (11.3711729 44.481929599999994)
883;N/A;POINT (11.361676996276527 44.486991862840966)
884;N/A;POINT (11.360935100000003 44.4821072)
885;N/A;POINT (11.360343750061112 44.481866550023724)
886;N/A;POINT (11.360625799999998 44.4819817)
887;N/A;POINT (11.3652587 44.48492569999999)
888;N/A;POINT (11.3637761 44.4829241)
889;N/A;POINT (11.3675661 44.4861789)
890;N/A;POINT (11.3684489 44.4858532)
891;N/A;POINT (11.363711499999999 44.4801208)
892;N/A;POINT (11.364259899999999 44.480871799999996)
893;N/A;POINT (11.364580700055697 44.47936200001269)
894;N/A;POINT (11.369107499999998 44.485637)
895;N/A;POINT (11.3696265 44.4863947)
896;N/A;POINT (11.370501099999998 44.48508639999999)
897;N/A;POINT (11.3683027 44.484416299999985)
898;N/A;POINT (11.3679212 44.4838334)
899;N/A;POINT (11.369275300000002 44.48332640000001)
900;N/A;POINT (11.366276000000001 44.4813614)
901;N/A;POINT (11.3661418 44.481164099999994)
902;N/A;POINT (11.366731199990234 44.48114820000214)
903;N/A;POINT (11.36561869999692 44.480389000000585)
904;N/A;POINT (11.3661758 44.48037649999999)
905;N/A;POINT (11.365008900000001 44.4794806)
906;N/A;POINT (11.370075999999997 44.48446229999999)
907;N/A;POINT (11.3709578 44.484928)
908;N/A;POINT (11.3696661 44.48390709999999)
909;N/A;POINT (11.3718181 44.4831133)
910;N/A;POINT (11.371486899999999 44.48249819999999)
911;N/A;POINT (11.3677087 44.4807279)
912;N/A;POINT (11.3687496 44.480319800000004)
913;N/A;POINT (11.36741639994145 44.48029975001101)
914;N/A;POINT (11.3665906 44.480378)
915;N/A;POINT (11.3663999 44.4788045)
916;N/A;POINT (11.366749399999998 44.479296299999994)
917;N/A;POINT (11.3657751 44.477903299999994)
918;N/A;POINT (11.3656415 44.478998000000004)
919;N/A;POINT (11.3673757 44.478447500000016)
920;N/A;POINT (11.3659412 44.477707699999996)
921;N/A;POINT (11.3647445 44.4816517)
922;N/A;POINT (11.3652709 44.4790916)
923;N/A;POINT (11.368506100042373 44.47800950002752)
924;N/A;POINT (11.3695431 44.47762549999999)
925;N/A;POINT (11.368970740938957 44.47859498140832)
926;N/A;POINT (11.3678242 44.47724370000001)
927;N/A;POINT (11.3668952 44.4779664)
928;N/A;POINT (11.3667376 44.4766947)
929;N/A;POINT (11.3691339 44.4771175)
930;N/A;POINT (11.366083699999999 44.4775475)
931;N/A;POINT (11.3701342 44.4774067)
932;N/A;POINT (11.370916399999999 44.4794648)
933;N/A;POINT (11.370503499999998 44.47727089999999)
934;N/A;POINT (11.3714701 44.47855469999999)
935;N/A;POINT (11.371339699999998 44.4769477)
936;N/A;POINT (11.3700676 44.47670409999999)
937;N/A;POINT (11.331824 44.50481919999999)
938;N/A;POINT (11.3309743 44.503866499999994)
939;N/A;POINT (11.3289352 44.50969080000001)
940;bus_stop;POINT (11.3274903 44.51222369999999)
941;N/A;POINT (11.3273348 44.51313760000001)
942;N/A;POINT (11.327064219150937 44.51347732620429)
943;N/A;POINT (11.328251931899876 44.51718358363921)
944;N/A;POINT (11.328221449946696 44.51751025002934)
945;N/A;POINT (11.328659300000002 44.51722669999999)
946;N/A;POINT (11.331379100031434 44.51707465000455)
947;N/A;POINT (11.32863305003677 44.51746210000898)
948;N/A;POINT (11.3285667 44.518021700000006)
949;N/A;POINT (11.328775299999998 44.5188283)
950;N/A;POINT (11.3290389 44.519848)
951;N/A;POINT (11.331053850001313 44.519657700000096)
952;N/A;POINT (11.329465599971229 44.52146725000293)
953;N/A;POINT (11.3302799 44.52402539999999)
954;N/A;POINT (11.3291236 44.52156189999999)
955;N/A;POINT (11.3322346 44.5268782)
956;N/A;POINT (11.331925399999998 44.52666789999999)
957;N/A;POINT (11.3332054 44.5279884)
958;N/A;POINT (11.33423 44.52881569999999)
959;N/A;POINT (11.338302999999998 44.530238499999996)
960;N/A;POINT (11.3339593 44.52917930000002)
961;N/A;POINT (11.3337746 44.5303035)
962;N/A;POINT (11.338386849975002 44.532918000011946)
963;N/A;POINT (11.3333785 44.5298219)
964;N/A;POINT (11.3248315 44.5168682)
965;N/A;POINT (11.3248854 44.516612699999996)
966;N/A;POINT (11.3271691 44.517244500000004)
967;N/A;POINT (11.3246983 44.5172114)
968;N/A;POINT (11.32423570002829 44.51796715000641)
969;N/A;POINT (11.3226457 44.51901439999999)
970;N/A;POINT (11.3224754 44.518876399999996)
971;N/A;POINT (11.3219868 44.5201776)
972;N/A;POINT (11.3183371 44.5243964)
973;N/A;POINT (11.312120400000001 44.521015299999995)
974;N/A;POINT (11.3158625 44.528089)
975;N/A;POINT (11.319420500000001 44.5231156)
976;N/A;POINT (11.3143139 44.52955539999999)
977;N/A;POINT (11.314051712954825 44.52977956048831)
978;N/A;POINT (11.314131399999999 44.53022889999999)
979;N/A;POINT (11.3174704 44.5381026)
980;N/A;POINT (11.328925299999998 44.50448239999999)
981;N/A;POINT (11.328820528702625 44.50417048820333)
982;N/A;POINT (11.3291606 44.5052403)
983;N/A;POINT (11.325918100000003 44.5039976)
984;N/A;POINT (11.3257529 44.5034488)
