datetime;time_step;n_ghost_agents;n_agents;mean_speed_kph;std_speed_kph;mean_density_vpk;std_density_vpk;mean_flow_vph;std_flow_vph;mean_traveltime_m;std_traveltime_m;mean_traveldistance_km;std_traveldistance_km;mean_travelspeed_kph;std_travelspeed_kph
2022-02-08 17:20:00;750000;112;65290;1.78e+01;1.79e+01;3.41e+01;6.60e+01;3.43e+01;1.44e+02;1.19e+01;1.23e+01;1.95e+00;2.49e+00;1.03e+01;7.08e+00
2022-02-08 17:25:00;750300;116;65187;1.76e+01;1.79e+01;3.38e+01;6.56e+01;3.28e+01;1.34e+02;1.18e+01;1.23e+01;1.96e+00;2.52e+00;1.05e+01;7.17e+00
2022-02-08 17:30:00;750600;133;65045;1.80e+01;1.80e+01;3.36e+01;6.57e+01;3.11e+01;1.26e+02;1.18e+01;1.22e+01;1.94e+00;2.45e+00;1.05e+01;7.27e+00
2022-02-08 17:35:00;750900;135;65104;1.77e+01;1.78e+01;3.39e+01;6.57e+01;3.52e+01;1.41e+02;1.20e+01;1.24e+01;1.98e+00;2.53e+00;1.04e+01;7.21e+00
2022-02-08 17:40:00;751200;116;65445;1.75e+01;1.79e+01;3.42e+01;6.60e+01;3.26e+01;1.33e+02;1.19e+01;1.25e+01;1.99e+00;2.55e+00;1.06e+01;7.28e+00
2022-02-08 17:45:00;751500;147;65061;1.79e+01;1.80e+01;3.36e+01;6.55e+01;3.11e+01;1.31e+02;1.19e+01;1.24e+01;1.97e+00;2.52e+00;1.04e+01;7.22e+00
2022-02-08 17:50:00;751800;132;65199;1.78e+01;1.80e+01;3.40e+01;6.59e+01;3.33e+01;1.42e+02;1.20e+01;1.25e+01;1.98e+00;2.55e+00;1.04e+01;7.18e+00
2022-02-08 17:55:00;752100;133;65072;1.75e+01;1.79e+01;3.40e+01;6.59e+01;3.29e+01;1.31e+02;1.20e+01;1.25e+01;1.99e+00;2.54e+00;1.04e+01;7.19e+00
2022-02-08 18:00:00;752400;112;65030;1.79e+01;1.80e+01;3.39e+01;6.58e+01;3.35e+01;1.45e+02;1.18e+01;1.22e+01;1.95e+00;2.46e+00;1.04e+01;7.09e+00
2022-02-08 18:05:00;752700;131;65168;1.78e+01;1.80e+01;3.39e+01;6.57e+01;3.40e+01;1.39e+02;1.20e+01;1.26e+01;2.00e+00;2.59e+00;1.05e+01;7.18e+00
2022-02-08 18:10:00;753000;135;65178;1.76e+01;1.80e+01;3.40e+01;6.59e+01;3.24e+01;1.37e+02;1.17e+01;1.23e+01;1.95e+00;2.54e+00;1.04e+01;7.18e+00
2022-02-08 18:15:00;753300;132;64776;1.79e+01;1.80e+01;3.36e+01;6.54e+01;3.10e+01;1.35e+02;1.19e+01;1.24e+01;1.97e+00;2.52e+00;1.04e+01;7.12e+00
2022-02-08 18:20:00;753600;121;65209;1.77e+01;1.80e+01;3.42e+01;6.58e+01;3.54e+01;1.41e+02;1.18e+01;1.24e+01;1.97e+00;2.54e+00;1.05e+01;7.33e+00
2022-02-08 18:25:00;753900;124;65286;1.75e+01;1.79e+01;3.40e+01;6.58e+01;3.06e+01;1.25e+02;1.19e+01;1.24e+01;1.97e+00;2.53e+00;1.05e+01;7.28e+00
2022-02-08 18:30:00;754200;107;64949;1.80e+01;1.80e+01;3.39e+01;6.60e+01;3.01e+01;1.31e+02;1.19e+01;1.24e+01;1.98e+00;2.53e+00;1.04e+01;7.21e+00
2022-02-08 18:35:00;754500;147;65014;1.78e+01;1.79e+01;3.39e+01;6.58e+01;3.44e+01;1.38e+02;1.18e+01;1.22e+01;1.96e+00;2.47e+00;1.05e+01;7.19e+00
2022-02-08 18:40:00;754800;122;65212;1.76e+01;1.79e+01;3.40e+01;6.57e+01;3.24e+01;1.33e+02;1.20e+01;1.24e+01;1.99e+00;2.56e+00;1.04e+01;7.21e+00
2022-02-08 18:45:00;755100;127;65071;1.79e+01;1.80e+01;3.39e+01;6.59e+01;3.12e+01;1.37e+02;1.18e+01;1.21e+01;1.95e+00;2.47e+00;1.04e+01;7.13e+00
2022-02-08 18:50:00;755400;144;65369;1.76e+01;1.80e+01;3.40e+01;6.58e+01;3.39e+01;1.43e+02;1.18e+01;1.25e+01;1.97e+00;2.55e+00;1.05e+01;7.16e+00
2022-02-08 18:55:00;755700;128;65616;1.75e+01;1.79e+01;3.44e+01;6.58e+01;3.33e+01;1.37e+02;1.18e+01;1.23e+01;1.95e+00;2.53e+00;1.04e+01;7.13e+00
2022-02-08 19:00:00;756000;142;65613;1.80e+01;1.80e+01;3.41e+01;6.61e+01;2.97e+01;1.25e+02;1.18e+01;1.24e+01;1.97e+00;2.52e+00;1.05e+01;7.24e+00
2022-02-08 19:05:00;756300;149;65991;1.77e+01;1.80e+01;3.47e+01;6.66e+01;3.43e+01;1.39e+02;1.19e+01;1.26e+01;1.98e+00;2.57e+00;1.04e+01;7.12e+00
2022-02-08 19:10:00;756600;140;65669;1.75e+01;1.79e+01;3.45e+01;6.63e+01;3.20e+01;1.35e+02;1.17e+01;1.20e+01;1.93e+00;2.48e+00;1.03e+01;7.11e+00
2022-02-08 19:15:00;756900;152;65689;1.79e+01;1.79e+01;3.41e+01;6.60e+01;3.17e+01;1.31e+02;1.18e+01;1.25e+01;1.95e+00;2.56e+00;1.03e+01;7.15e+00
2022-02-08 19:20:00;757200;166;65837;1.76e+01;1.79e+01;3.43e+01;6.61e+01;3.44e+01;1.40e+02;1.19e+01;1.24e+01;1.96e+00;2.49e+00;1.04e+01;7.19e+00
2022-02-08 19:25:00;757500;132;66117;1.75e+01;1.80e+01;3.46e+01;6.62e+01;3.42e+01;1.38e+02;1.19e+01;1.24e+01;1.95e+00;2.53e+00;1.03e+01;7.12e+00
2022-02-08 19:30:00;757800;150;65524;1.79e+01;1.80e+01;3.43e+01;6.62e+01;3.14e+01;1.38e+02;1.18e+01;1.22e+01;1.96e+00;2.48e+00;1.05e+01;7.22e+00
2022-02-08 19:35:00;758100;113;65786;1.76e+01;1.79e+01;3.42e+01;6.59e+01;3.37e+01;1.38e+02;1.17e+01;1.21e+01;1.93e+00;2.45e+00;1.04e+01;7.11e+00
2022-02-08 19:40:00;758400;150;65677;1.77e+01;1.79e+01;3.44e+01;6.65e+01;3.29e+01;1.38e+02;1.19e+01;1.23e+01;1.97e+00;2.52e+00;1.04e+01;7.24e+00
2022-02-08 19:45:00;758700;140;65632;1.78e+01;1.80e+01;3.44e+01;6.62e+01;3.12e+01;1.31e+02;1.16e+01;1.22e+01;1.92e+00;2.48e+00;1.04e+01;7.18e+00
2022-02-08 19:50:00;759000;147;65545;1.74e+01;1.79e+01;3.44e+01;6.60e+01;3.52e+01;1.37e+02;1.18e+01;1.23e+01;1.95e+00;2.48e+00;1.04e+01;7.18e+00
2022-02-08 19:55:00;759300;128;65684;1.78e+01;1.79e+01;3.41e+01;6.60e+01;3.30e+01;1.40e+02;1.17e+01;1.21e+01;1.92e+00;2.44e+00;1.04e+01;7.19e+00
2022-02-08 20:00:00;759600;151;65800;1.78e+01;1.80e+01;3.44e+01;6.62e+01;2.89e+01;1.27e+02;1.18e+01;1.25e+01;1.98e+00;2.58e+00;1.05e+01;7.24e+00
2022-02-08 20:05:00;759900;107;65960;1.76e+01;1.80e+01;3.44e+01;6.62e+01;3.36e+01;1.38e+02;1.19e+01;1.22e+01;1.96e+00;2.48e+00;1.04e+01;7.20e+00
2022-02-08 20:10:00;760200;141;65976;1.73e+01;1.79e+01;3.45e+01;6.64e+01;3.05e+01;1.29e+02;1.20e+01;1.24e+01;1.97e+00;2.52e+00;1.04e+01;7.18e+00
2022-02-08 20:15:00;760500;129;65443;1.79e+01;1.80e+01;3.40e+01;6.59e+01;3.00e+01;1.29e+02;1.18e+01;1.23e+01;1.96e+00;2.52e+00;1.04e+01;7.18e+00
2022-02-08 20:20:00;760800;136;65635;1.78e+01;1.79e+01;3.42e+01;6.62e+01;3.35e+01;1.36e+02;1.16e+01;1.21e+01;1.91e+00;2.45e+00;1.04e+01;7.23e+00
2022-02-08 20:25:00;761100;127;65819;1.74e+01;1.79e+01;3.43e+01;6.62e+01;3.07e+01;1.27e+02;1.18e+01;1.24e+01;1.95e+00;2.53e+00;1.04e+01;7.13e+00
2022-02-08 20:30:00;761400;123;65644;1.79e+01;1.79e+01;3.44e+01;6.64e+01;3.13e+01;1.35e+02;1.18e+01;1.23e+01;1.96e+00;2.54e+00;1.03e+01;7.13e+00
2022-02-08 20:35:00;761700;141;65965;1.75e+01;1.79e+01;3.47e+01;6.65e+01;3.21e+01;1.36e+02;1.16e+01;1.20e+01;1.92e+00;2.46e+00;1.04e+01;7.19e+00
2022-02-08 20:40:00;762000;154;66038;1.75e+01;1.80e+01;3.46e+01;6.61e+01;3.46e+01;1.44e+02;1.19e+01;1.25e+01;1.97e+00;2.56e+00;1.03e+01;7.21e+00
2022-02-08 20:45:00;762300;141;65736;1.77e+01;1.80e+01;3.45e+01;6.64e+01;3.09e+01;1.30e+02;1.19e+01;1.24e+01;1.97e+00;2.55e+00;1.04e+01;7.24e+00
2022-02-08 20:50:00;762600;112;65828;1.75e+01;1.79e+01;3.46e+01;6.61e+01;3.70e+01;1.51e+02;1.18e+01;1.24e+01;1.96e+00;2.53e+00;1.04e+01;7.18e+00
2022-02-08 20:55:00;762900;160;66300;1.74e+01;1.79e+01;3.48e+01;6.66e+01;3.24e+01;1.39e+02;1.17e+01;1.23e+01;1.93e+00;2.49e+00;1.04e+01;7.29e+00
2022-02-08 21:00:00;763200;125;66207;1.78e+01;1.79e+01;3.45e+01;6.63e+01;3.42e+01;1.41e+02;1.18e+01;1.23e+01;1.94e+00;2.51e+00;1.02e+01;7.10e+00
2022-02-08 21:05:00;763500;152;66478;1.76e+01;1.78e+01;3.48e+01;6.66e+01;3.56e+01;1.44e+02;1.17e+01;1.23e+01;1.94e+00;2.52e+00;1.04e+01;7.31e+00
2022-02-08 21:10:00;763800;126;66630;1.72e+01;1.79e+01;3.49e+01;6.64e+01;3.39e+01;1.44e+02;1.17e+01;1.22e+01;1.94e+00;2.48e+00;1.04e+01;7.26e+00
2022-02-08 21:15:00;764100;162;66299;1.80e+01;1.79e+01;3.48e+01;6.67e+01;3.21e+01;1.34e+02;1.17e+01;1.22e+01;1.94e+00;2.51e+00;1.04e+01;7.18e+00
2022-02-08 21:20:00;764400;140;66609;1.75e+01;1.80e+01;3.52e+01;6.68e+01;3.37e+01;1.43e+02;1.18e+01;1.23e+01;1.94e+00;2.51e+00;1.03e+01;7.12e+00
2022-02-08 21:25:00;764700;158;66485;1.76e+01;1.79e+01;3.47e+01;6.65e+01;3.18e+01;1.30e+02;1.18e+01;1.21e+01;1.93e+00;2.48e+00;1.03e+01;7.18e+00
2022-02-08 21:30:00;765000;151;66260;1.78e+01;1.80e+01;3.46e+01;6.64e+01;3.25e+01;1.41e+02;1.16e+01;1.21e+01;1.90e+00;2.44e+00;1.03e+01;7.19e+00
2022-02-08 21:35:00;765300;140;66606;1.77e+01;1.80e+01;3.48e+01;6.66e+01;3.33e+01;1.40e+02;1.18e+01;1.22e+01;1.94e+00;2.50e+00;1.03e+01;7.19e+00
2022-02-08 21:40:00;765600;144;66759;1.72e+01;1.79e+01;3.50e+01;6.69e+01;3.26e+01;1.39e+02;1.18e+01;1.25e+01;1.92e+00;2.53e+00;1.02e+01;7.11e+00
2022-02-08 21:45:00;765900;134;66680;1.78e+01;1.80e+01;3.48e+01;6.68e+01;3.05e+01;1.34e+02;1.17e+01;1.21e+01;1.92e+00;2.47e+00;1.03e+01;7.14e+00
2022-02-08 21:50:00;766200;154;66803;1.75e+01;1.79e+01;3.50e+01;6.66e+01;3.34e+01;1.33e+02;1.18e+01;1.23e+01;1.92e+00;2.47e+00;1.02e+01;7.13e+00
2022-02-08 21:55:00;766500;142;66488;1.75e+01;1.79e+01;3.48e+01;6.65e+01;3.31e+01;1.39e+02;1.19e+01;1.24e+01;1.94e+00;2.54e+00;1.02e+01;7.10e+00
2022-02-08 22:00:00;766800;165;66544;1.76e+01;1.79e+01;3.46e+01;6.63e+01;3.24e+01;1.35e+02;1.18e+01;1.22e+01;1.93e+00;2.50e+00;1.03e+01;7.20e+00
2022-02-08 22:05:00;767100;102;66797;1.76e+01;1.79e+01;3.49e+01;6.66e+01;3.50e+01;1.46e+02;1.18e+01;1.22e+01;1.93e+00;2.51e+00;1.02e+01;7.08e+00
2022-02-08 22:10:00;767400;145;67000;1.75e+01;1.79e+01;3.51e+01;6.68e+01;3.46e+01;1.42e+02;1.16e+01;1.21e+01;1.89e+00;2.43e+00;1.02e+01;7.10e+00
2022-02-08 22:15:00;767700;135;66706;1.76e+01;1.79e+01;3.47e+01;6.65e+01;3.06e+01;1.31e+02;1.19e+01;1.25e+01;1.95e+00;2.55e+00;1.03e+01;7.17e+00
2022-02-08 22:20:00;768000;132;66763;1.78e+01;1.80e+01;3.50e+01;6.67e+01;3.58e+01;1.44e+02;1.18e+01;1.22e+01;1.94e+00;2.51e+00;1.03e+01;7.15e+00
2022-02-08 22:25:00;768300;140;67149;1.72e+01;1.79e+01;3.52e+01;6.69e+01;3.36e+01;1.35e+02;1.18e+01;1.24e+01;1.96e+00;2.57e+00;1.03e+01;7.20e+00
2022-02-08 22:30:00;768600;160;66847;1.79e+01;1.80e+01;3.49e+01;6.68e+01;3.20e+01;1.37e+02;1.17e+01;1.21e+01;1.91e+00;2.47e+00;1.02e+01;7.05e+00
2022-02-08 22:35:00;768900;139;67250;1.75e+01;1.79e+01;3.54e+01;6.71e+01;3.69e+01;1.51e+02;1.18e+01;1.20e+01;1.91e+00;2.44e+00;1.02e+01;7.09e+00
2022-02-08 22:40:00;769200;150;67348;1.74e+01;1.79e+01;3.52e+01;6.68e+01;3.39e+01;1.40e+02;1.18e+01;1.22e+01;1.91e+00;2.47e+00;1.02e+01;7.18e+00
2022-02-08 22:45:00;769500;139;66788;1.78e+01;1.79e+01;3.46e+01;6.67e+01;3.23e+01;1.34e+02;1.17e+01;1.20e+01;1.91e+00;2.45e+00;1.03e+01;7.26e+00
2022-02-08 22:50:00;769800;157;67176;1.74e+01;1.79e+01;3.52e+01;6.69e+01;3.19e+01;1.33e+02;1.19e+01;1.24e+01;1.95e+00;2.56e+00;1.02e+01;7.16e+00
2022-02-08 22:55:00;770100;146;67214;1.75e+01;1.79e+01;3.52e+01;6.70e+01;3.21e+01;1.30e+02;1.18e+01;1.24e+01;1.94e+00;2.53e+00;1.02e+01;7.09e+00
2022-02-08 23:00:00;770400;121;66883;1.76e+01;1.79e+01;3.49e+01;6.68e+01;3.24e+01;1.42e+02;1.19e+01;1.23e+01;1.92e+00;2.47e+00;1.02e+01;7.06e+00
2022-02-08 23:05:00;770700;131;67283;1.73e+01;1.79e+01;3.52e+01;6.69e+01;3.27e+01;1.30e+02;1.19e+01;1.25e+01;1.94e+00;2.51e+00;1.02e+01;7.21e+00
2022-02-08 23:10:00;771000;131;67615;1.75e+01;1.79e+01;3.53e+01;6.71e+01;3.18e+01;1.33e+02;1.20e+01;1.26e+01;1.95e+00;2.53e+00;1.02e+01;7.20e+00
2022-02-08 23:15:00;771300;142;67108;1.78e+01;1.80e+01;3.50e+01;6.68e+01;3.12e+01;1.28e+02;1.18e+01;1.23e+01;1.92e+00;2.46e+00;1.02e+01;7.10e+00
2022-02-08 23:20:00;771600;137;67379;1.75e+01;1.78e+01;3.53e+01;6.69e+01;3.48e+01;1.39e+02;1.19e+01;1.23e+01;1.93e+00;2.48e+00;1.03e+01;7.16e+00
2022-02-08 23:25:00;771900;133;67290;1.74e+01;1.78e+01;3.50e+01;6.68e+01;3.37e+01;1.33e+02;1.18e+01;1.23e+01;1.92e+00;2.46e+00;1.03e+01;7.18e+00
2022-02-08 23:30:00;772200;134;66901;1.78e+01;1.80e+01;3.49e+01;6.67e+01;3.26e+01;1.36e+02;1.19e+01;1.24e+01;1.95e+00;2.51e+00;1.02e+01;7.06e+00
2022-02-08 23:35:00;772500;120;67038;1.77e+01;1.79e+01;3.53e+01;6.73e+01;3.47e+01;1.40e+02;1.19e+01;1.26e+01;1.93e+00;2.51e+00;1.02e+01;7.10e+00
2022-02-08 23:40:00;772800;138;67207;1.73e+01;1.78e+01;3.54e+01;6.69e+01;3.57e+01;1.46e+02;1.18e+01;1.23e+01;1.93e+00;2.49e+00;1.02e+01;7.06e+00
2022-02-08 23:45:00;773100;143;66955;1.78e+01;1.80e+01;3.51e+01;6.72e+01;3.07e+01;1.31e+02;1.19e+01;1.24e+01;1.93e+00;2.48e+00;1.02e+01;7.16e+00
2022-02-08 23:50:00;773400;160;67004;1.74e+01;1.79e+01;3.51e+01;6.70e+01;3.29e+01;1.31e+02;1.19e+01;1.26e+01;1.94e+00;2.52e+00;1.03e+01;7.25e+00
2022-02-08 23:55:00;773700;114;66895;1.75e+01;1.79e+01;3.51e+01;6.70e+01;3.31e+01;1.33e+02;1.18e+01;1.22e+01;1.92e+00;2.48e+00;1.02e+01;7.19e+00
2022-02-09 00:00:00;774000;171;66869;1.79e+01;1.79e+01;3.51e+01;6.72e+01;3.04e+01;1.26e+02;1.18e+01;1.23e+01;1.91e+00;2.48e+00;1.02e+01;7.12e+00
2022-02-09 00:05:00;774300;141;67066;1.77e+01;1.80e+01;3.53e+01;6.73e+01;3.38e+01;1.36e+02;1.17e+01;1.22e+01;1.90e+00;2.45e+00;1.03e+01;7.28e+00
2022-02-09 00:10:00;774600;138;67317;1.72e+01;1.78e+01;3.56e+01;6.72e+01;3.33e+01;1.34e+02;1.19e+01;1.24e+01;1.92e+00;2.47e+00;1.02e+01;7.06e+00
2022-02-09 00:15:00;774900;169;66689;1.78e+01;1.79e+01;3.47e+01;6.66e+01;3.11e+01;1.32e+02;1.19e+01;1.24e+01;1.92e+00;2.47e+00;1.02e+01;7.01e+00
2022-02-09 00:20:00;775200;149;67221;1.75e+01;1.80e+01;3.52e+01;6.69e+01;3.65e+01;1.49e+02;1.19e+01;1.25e+01;1.94e+00;2.51e+00;1.03e+01;7.24e+00
2022-02-09 00:25:00;775500;129;67095;1.74e+01;1.79e+01;3.53e+01;6.69e+01;3.40e+01;1.49e+02;1.19e+01;1.24e+01;1.95e+00;2.52e+00;1.02e+01;7.14e+00
2022-02-09 00:30:00;775800;170;66966;1.77e+01;1.79e+01;3.49e+01;6.67e+01;3.08e+01;1.31e+02;1.17e+01;1.23e+01;1.91e+00;2.47e+00;1.03e+01;7.21e+00
2022-02-09 00:35:00;776100;143;67121;1.75e+01;1.80e+01;3.52e+01;6.71e+01;3.56e+01;1.47e+02;1.19e+01;1.24e+01;1.96e+00;2.50e+00;1.03e+01;7.26e+00
2022-02-09 00:40:00;776400;135;67187;1.74e+01;1.78e+01;3.52e+01;6.71e+01;3.35e+01;1.45e+02;1.19e+01;1.24e+01;1.95e+00;2.54e+00;1.02e+01;7.16e+00
2022-02-09 00:45:00;776700;146;66923;1.78e+01;1.80e+01;3.50e+01;6.72e+01;3.00e+01;1.30e+02;1.19e+01;1.24e+01;1.93e+00;2.48e+00;1.02e+01;7.09e+00
2022-02-09 00:50:00;777000;145;66946;1.76e+01;1.79e+01;3.51e+01;6.68e+01;3.67e+01;1.52e+02;1.16e+01;1.18e+01;1.88e+00;2.39e+00;1.02e+01;7.11e+00
2022-02-09 00:55:00;777300;137;67087;1.74e+01;1.79e+01;3.51e+01;6.67e+01;3.26e+01;1.38e+02;1.18e+01;1.24e+01;1.95e+00;2.55e+00;1.03e+01;7.23e+00
2022-02-09 01:00:00;777600;142;67280;1.78e+01;1.79e+01;3.52e+01;6.72e+01;3.19e+01;1.29e+02;1.18e+01;1.24e+01;1.94e+00;2.51e+00;1.03e+01;7.19e+00
2022-02-09 01:05:00;777900;168;67252;1.77e+01;1.80e+01;3.51e+01;6.72e+01;3.18e+01;1.37e+02;1.19e+01;1.25e+01;1.94e+00;2.52e+00;1.03e+01;7.14e+00
2022-02-09 01:10:00;778200;132;67106;1.76e+01;1.79e+01;3.53e+01;6.71e+01;3.32e+01;1.36e+02;1.19e+01;1.23e+01;1.91e+00;2.45e+00;1.02e+01;7.20e+00
2022-02-09 01:15:00;778500;139;66978;1.77e+01;1.79e+01;3.50e+01;6.68e+01;3.05e+01;1.30e+02;1.17e+01;1.22e+01;1.89e+00;2.46e+00;1.02e+01;7.24e+00
2022-02-09 01:20:00;778800;145;67399;1.76e+01;1.79e+01;3.53e+01;6.72e+01;3.48e+01;1.40e+02;1.19e+01;1.24e+01;1.93e+00;2.48e+00;1.03e+01;7.16e+00
2022-02-09 01:25:00;779100;133;67642;1.73e+01;1.79e+01;3.57e+01;6.74e+01;3.36e+01;1.40e+02;1.17e+01;1.22e+01;1.91e+00;2.49e+00;1.03e+01;7.27e+00
2022-02-09 01:30:00;779400;152;67588;1.76e+01;1.79e+01;3.54e+01;6.72e+01;3.11e+01;1.27e+02;1.18e+01;1.22e+01;1.91e+00;2.46e+00;1.02e+01;7.15e+00
2022-02-09 01:35:00;779700;149;67838;1.76e+01;1.79e+01;3.57e+01;6.77e+01;3.40e+01;1.40e+02;1.18e+01;1.23e+01;1.92e+00;2.50e+00;1.02e+01;7.18e+00
2022-02-09 01:40:00;780000;165;67863;1.75e+01;1.80e+01;3.58e+01;6.75e+01;3.35e+01;1.37e+02;1.18e+01;1.24e+01;1.91e+00;2.51e+00;1.01e+01;7.05e+00
2022-02-09 01:45:00;780300;167;67436;1.76e+01;1.80e+01;3.56e+01;6.76e+01;2.96e+01;1.28e+02;1.17e+01;1.20e+01;1.89e+00;2.43e+00;1.01e+01;7.09e+00
2022-02-09 01:50:00;780600;150;67683;1.73e+01;1.79e+01;3.58e+01;6.75e+01;3.68e+01;1.48e+02;1.18e+01;1.25e+01;1.92e+00;2.52e+00;1.01e+01;7.04e+00
2022-02-09 01:55:00;780900;147;67852;1.76e+01;1.79e+01;3.58e+01;6.76e+01;3.32e+01;1.41e+02;1.17e+01;1.22e+01;1.89e+00;2.45e+00;1.02e+01;7.23e+00
2022-02-09 02:00:00;781200;158;67517;1.78e+01;1.80e+01;3.54e+01;6.76e+01;2.92e+01;1.23e+02;1.20e+01;1.24e+01;1.93e+00;2.48e+00;1.01e+01;7.04e+00
2022-02-09 02:05:00;781500;143;67648;1.75e+01;1.79e+01;3.55e+01;6.72e+01;3.30e+01;1.34e+02;1.17e+01;1.24e+01;1.90e+00;2.47e+00;1.02e+01;7.21e+00
2022-02-09 02:10:00;781800;131;67800;1.73e+01;1.79e+01;3.55e+01;6.72e+01;3.20e+01;1.37e+02;1.17e+01;1.21e+01;1.88e+00;2.43e+00;1.01e+01;7.14e+00
2022-02-09 02:15:00;782100;150;67508;1.77e+01;1.79e+01;3.52e+01;6.72e+01;3.28e+01;1.41e+02;1.18e+01;1.23e+01;1.90e+00;2.47e+00;1.02e+01;7.14e+00
2022-02-09 02:20:00;782400;148;67723;1.75e+01;1.79e+01;3.56e+01;6.73e+01;3.54e+01;1.46e+02;1.16e+01;1.21e+01;1.90e+00;2.45e+00;1.02e+01;7.21e+00
2022-02-09 02:25:00;782700;136;67821;1.74e+01;1.79e+01;3.56e+01;6.72e+01;3.39e+01;1.40e+02;1.18e+01;1.23e+01;1.91e+00;2.48e+00;1.02e+01;7.17e+00
2022-02-09 02:30:00;783000;155;67552;1.78e+01;1.80e+01;3.53e+01;6.73e+01;3.26e+01;1.33e+02;1.17e+01;1.24e+01;1.89e+00;2.45e+00;1.02e+01;7.12e+00
2022-02-09 02:35:00;783300;131;67857;1.74e+01;1.79e+01;3.58e+01;6.75e+01;3.39e+01;1.43e+02;1.18e+01;1.24e+01;1.91e+00;2.48e+00;1.01e+01;7.15e+00
2022-02-09 02:40:00;783600;155;68063;1.76e+01;1.80e+01;3.60e+01;6.78e+01;3.45e+01;1.46e+02;1.19e+01;1.23e+01;1.91e+00;2.49e+00;1.01e+01;7.18e+00
2022-02-09 02:45:00;783900;127;67699;1.76e+01;1.80e+01;3.56e+01;6.76e+01;3.06e+01;1.29e+02;1.18e+01;1.24e+01;1.91e+00;2.49e+00;1.01e+01;7.07e+00
2022-02-09 02:50:00;784200;142;67747;1.75e+01;1.80e+01;3.57e+01;6.76e+01;3.24e+01;1.38e+02;1.19e+01;1.27e+01;1.92e+00;2.53e+00;1.01e+01;7.11e+00
2022-02-09 02:55:00;784500;148;68078;1.75e+01;1.78e+01;3.59e+01;6.76e+01;3.24e+01;1.36e+02;1.17e+01;1.20e+01;1.87e+00;2.42e+00;1.01e+01;7.16e+00
2022-02-09 03:00:00;784800;170;68033;1.76e+01;1.79e+01;3.58e+01;6.78e+01;2.94e+01;1.28e+02;1.19e+01;1.24e+01;1.91e+00;2.49e+00;1.01e+01;7.02e+00
2022-02-09 03:05:00;785100;128;67959;1.75e+01;1.79e+01;3.59e+01;6.77e+01;3.30e+01;1.34e+02;1.19e+01;1.23e+01;1.91e+00;2.45e+00;1.01e+01;7.05e+00
2022-02-09 03:10:00;785400;148;67916;1.75e+01;1.78e+01;3.58e+01;6.75e+01;3.43e+01;1.36e+02;1.18e+01;1.23e+01;1.90e+00;2.47e+00;1.01e+01;7.19e+00
2022-02-09 03:15:00;785700;174;67619;1.77e+01;1.80e+01;3.56e+01;6.76e+01;3.10e+01;1.27e+02;1.16e+01;1.20e+01;1.86e+00;2.38e+00;1.01e+01;7.12e+00
2022-02-09 03:20:00;786000;137;67700;1.75e+01;1.80e+01;3.56e+01;6.75e+01;3.42e+01;1.36e+02;1.19e+01;1.25e+01;1.92e+00;2.50e+00;1.01e+01;7.02e+00
2022-02-09 03:25:00;786300;119;67854;1.75e+01;1.80e+01;3.58e+01;6.77e+01;3.24e+01;1.34e+02;1.18e+01;1.24e+01;1.91e+00;2.50e+00;1.01e+01;7.10e+00
2022-02-09 03:30:00;786600;164;67763;1.76e+01;1.80e+01;3.55e+01;6.77e+01;2.96e+01;1.33e+02;1.18e+01;1.21e+01;1.89e+00;2.42e+00;1.01e+01;7.04e+00
2022-02-09 03:35:00;786900;160;67784;1.75e+01;1.79e+01;3.58e+01;6.76e+01;3.71e+01;1.47e+02;1.18e+01;1.23e+01;1.92e+00;2.51e+00;1.01e+01;7.16e+00
2022-02-09 03:40:00;787200;146;68120;1.75e+01;1.79e+01;3.59e+01;6.75e+01;3.43e+01;1.37e+02;1.18e+01;1.24e+01;1.91e+00;2.49e+00;1.02e+01;7.17e+00
2022-02-09 03:45:00;787500;158;67733;1.78e+01;1.81e+01;3.55e+01;6.75e+01;2.79e+01;1.21e+02;1.19e+01;1.23e+01;1.92e+00;2.48e+00;1.01e+01;7.00e+00
2022-02-09 03:50:00;787800;135;68028;1.73e+01;1.79e+01;3.58e+01;6.74e+01;3.45e+01;1.38e+02;1.17e+01;1.22e+01;1.88e+00;2.44e+00;1.01e+01;7.13e+00
2022-02-09 03:55:00;788100;163;67907;1.75e+01;1.80e+01;3.56e+01;6.75e+01;3.21e+01;1.33e+02;1.18e+01;1.24e+01;1.93e+00;2.51e+00;1.02e+01;7.21e+00
2022-02-09 04:00:00;788400;153;67857;1.77e+01;1.80e+01;3.57e+01;6.75e+01;3.06e+01;1.22e+02;1.16e+01;1.19e+01;1.85e+00;2.39e+00;1.00e+01;7.01e+00
2022-02-09 04:05:00;788700;136;68057;1.73e+01;1.79e+01;3.57e+01;6.75e+01;3.30e+01;1.39e+02;1.19e+01;1.25e+01;1.92e+00;2.49e+00;1.01e+01;7.07e+00
2022-02-09 04:10:00;789000;129;68315;1.73e+01;1.79e+01;3.60e+01;6.77e+01;3.32e+01;1.33e+02;1.20e+01;1.25e+01;1.93e+00;2.48e+00;1.01e+01;7.12e+00
2022-02-09 04:15:00;789300;140;67759;1.77e+01;1.79e+01;3.57e+01;6.76e+01;3.07e+01;1.30e+02;1.18e+01;1.23e+01;1.90e+00;2.47e+00;1.01e+01;7.08e+00
